,theta,calulated_p,phat,Dicrepancy_percnt
119,3.1984987489574648,0.171397179555432,0.015793305,985.2521416190668
120,3.200166805671393,0.17117949998292392,0.01575487,986.5180645157579
121,3.2018348623853212,0.1709620699057668,0.01571651,987.7864809926734
122,3.2035029190992494,0.17074488909697494,0.015678257,989.0553192134175
123,3.2051709758131777,0.1705279573296261,0.01564011,990.3245549816293
124,3.206839032527106,0.170311274376862,0.015602034,991.5966399227453
125,3.208507089241034,0.1700948400118889,0.015564047,992.8702682286744
126,3.2101751459549623,0.16987865400797797,0.015526161,994.1446401889976
127,3.2118432026688906,0.16966271613846517,0.015488371,995.4199984420794
128,3.213511259382819,0.16944702617675267,0.015450671,996.6968536191018
129,3.2151793160967475,0.16923158389630832,0.015413056,997.9755247362807
130,3.2168473728106757,0.16901638907066685,0.015375516,999.2566683432826
131,3.218515429524604,0.16880144147342946,0.015338095,1000.5372082956379
132,3.220183486238532,0.16858674087826464,0.015300735,1001.8211999669805
133,3.2218515429524603,0.16837228705890883,0.015263473,1003.1060267065509
134,3.2235195996663886,0.16815807978916664,0.01522632,1004.39079024879
135,3.225187656380317,0.1679441188429106,0.015189241,1005.6781725180107
136,3.226855713094245,0.1677304039940829,0.015152246,1006.9672882238251
137,3.2285237698081737,0.1675169350166944,0.015115337,1008.2579903457303
138,3.230191826522102,0.16730371168482616,0.0150785325,1009.5490332322141
139,3.23185988323603,0.16709073377262884,0.0150418095,1010.84197316653
140,3.2335279399499584,0.16687800105432404,0.015005174,1012.1363872262372
141,3.2351959966638866,0.16666551330420376,0.014968613,1013.4332318789461
142,3.236864053377815,0.1664532702966316,0.014932153,1014.7305573219388
143,3.238532110091743,0.16624127180604298,0.014895795,1016.0281997373077
144,3.2402001668056712,0.16602951760694473,0.014859496,1017.3294244439293
145,3.2418682235195995,0.16581800747391673,0.014823311,1018.6300238771759
146,3.243536280233528,0.16560674118161134,0.014787207,1019.9325009577258
147,3.2452043369474564,0.16539571850475432,0.0147511605,1021.2386870198334
148,3.2468723936613846,0.1651849392181448,0.01471523,1022.5440457325078
149,3.248540450375313,0.164974403096656,0.01467937,1023.852032218511
150,3.250208507089241,0.1647641099152355,0.014643612,1025.1602838161848
151,3.2518765638031693,0.16455405944890567,0.014607932,1026.4705690967812
152,3.2535446205170975,0.16434425147276344,0.014572345,1027.7817991987677
153,3.2552126772310257,0.1641346857619821,0.014536822,1029.096052339069
154,3.2568807339449544,0.16392536209180975,0.014501399,1030.410645314851
155,3.2585487906588826,0.1637162802375719,0.01446606,1031.7267905273675
156,3.260216847372811,0.16350743997466943,0.0144308,1033.044840507252
157,3.261884904086739,0.16329884107858117,0.014395645,1034.3628044861528
158,3.2635529608006673,0.16309048332486253,0.014360566,1035.6828611118067
159,3.2652210175145955,0.162882366489147,0.014325553,1037.005816179249
160,3.2668890742285237,0.16267449034714598,0.01429065,1038.3281101719122
161,3.268557130942452,0.1624668546746495,0.0142558105,1039.653577355162
162,3.27022518765638,0.16225945924752605,0.014221055,1040.9804287046388
163,3.2718932443703084,0.16205230384172342,0.01418639,1042.3082740768718
164,3.273561301084237,0.16184538823326877,0.014151809,1043.637470337733
165,3.2752293577981653,0.16163871219826942,0.014117309,1044.9683040251482
166,3.2768974145120935,0.1614322755129125,0.014082913,1046.2988674517733
167,3.2785654712260217,0.161226077953466,0.014048566,1047.6336921939894
168,3.28023352793995,0.16102011929627857,0.014014323,1048.9682128467832
169,3.281901584653878,0.1608143993177804,0.013980141,1050.3059973300883
170,3.2835696413678064,0.16060891779448316,0.013946055,1051.6440512311822
171,3.2852376980817346,0.16040367450298043,0.013912038,1052.9847397075814
172,3.2869057547956633,0.16019866921994808,0.013878128,1054.3248073425482
173,3.2885738115095915,0.15999390172214478,0.013844286,1055.6674043230294
174,3.2902418682235197,0.15978937178641228,0.0138105275,1057.0113571680974
175,3.291909924937448,0.15958507918967535,0.013776848,1058.35696319046
176,3.293577981651376,0.1593810237089428,0.013743252,1059.703895315834
177,3.2952460383653044,0.15917720512130706,0.013709728,1061.053004829485
178,3.2969140950792326,0.15897362320394548,0.013676413,1062.3926486500632
179,3.298582151793161,0.15877027773411956,0.013643449,1063.7106990185775
180,3.300250208507089,0.15856716848917607,0.013610538,1065.0323255381081
181,3.3019182652210173,0.1583642952465475,0.013577737,1066.352656910128
182,3.303586321934946,0.15816165778375135,0.01354498,1067.677270000389
183,3.305254378648874,0.15795925587839188,0.013512315,1069.002152527306
184,3.3069224353628024,0.15775708930815913,0.013479728,1070.3284099092623
185,3.3085904920767306,0.1575551578508303,0.0134472195,1071.656027341794
186,3.310258548790659,0.1573534612842693,0.013414793,1072.984664091678
